Name;Date;Close/Last;Volume;Open;High;Low
AMZN;07/11/2023;128,78;49951460;127,75;129,77;127,35
AMZN;06/26/2023;127,33;59989320;129,33;131,49;127,1
AMZN;08/02/2023;128,21;51027610;130,15;130,23;126,82
AMZN;10/02/2023;129,46;48029740;127,28;130,47;126,54
AMZN;08/03/2023;128,91;91163740;127,48;129,84;126,41
AMZN;10/24/2023;128,56;46477360;127,74;128,8;126,34
AMZN;09/29/2023;127,12;62411730;128,2;129,15;126,32
AMZN;07/26/2023;128,15;53910090;126,51;129,08;126,11
AMZN;10/04/2023;127;44203870;126,06;127,36;125,68
AMZN;10/27/2023;127,74;125309300;126,2;130,02;125,52
AMZN;06/16/2023;125,49;84247100;127,71;127,9;125,3
AMZN;09/26/2023;125,98;73048210;130,12;130,39;125,28
AMZN;06/13/2023;126,66;50564790;128,12;128,41;125,18
AMZN;06/22/2023;130,15;90354570;125,31;130,33;125,14
AMZN;06/06/2023;126,61;45695210;125,07;127,4;125
AMZN;10/20/2023;125,17;56406410;128,05;128,17;124,97
AMZN;10/09/2023;128,26;38773740;126,22;128,79;124,76
AMZN;06/20/2023;125,78;56930120;124,97;127,25;124,5
AMZN;10/05/2023;125,96;39660640;126,71;126,73;124,33
AMZN;06/15/2023;127,11;60458470;125,21;127,69;124,32
AMZN;10/06/2023;127,96;46836700;124,16;128,45;124,13
AMZN;09/27/2023;125,98;66553450;125,76;127,48;124,13
AMZN;06/14/2023;126,42;52422460;126,7;126,95;124,12
AMZN;10/23/2023;126,56;48259950;124,63;127,88;123,98
AMZN;06/21/2023;124,83;52137670;125,64;126,73;123,85
AMZN;06/12/2023;126,57;51473380;124,02;126,78;123,53
AMZN;06/09/2023;123,43;51396020;124,08;125,8;123,19
AMZN;09/28/2023;125,98;54554970;124,04;1265,8;123,04
AMZN;06/05/2023;125,3;47950130;123,36;125,8;123,03
AMZN;10/25/2023;121,39;74577540;126,04;126,34;120,79
AMZN;06/07/2023;121,23;95663280;127,01;127,36;120,63
AMZN;06/01/2023;122,77;54375130;120,69;123,49;119,93
AMZN;05/31/2023;120,58;72800790;121,45;122,04;119,17
AMZN;10/26/2023;119,57;100419500;120,63;1216,39;118,35
AMZN;05/26/2023;120,11;96779890;116,04;121,5;116,02
AMZN;05/19/2023;116,25;55056310;118,16;118,31;115,7
AMZN;05/24/2023;116,75;63487940;115,35;117,34;115,02
AMZN;05/25/2023;115;66496680;116,63;116,87;114,31
AMZN;05/22/2023;115,01;70741120;116,77;116,77;114,25
AMZN;05/17/2023;115,5;65655180;114,89;115,83;114,22
AMZN;05/23/2023;114,99;67576260;114,27;117,14;113,78
AMZN;05/16/2023;113,4;71472910;111,05;1147,89;111,05
AMZN;05/11/2023;112,18;74924840;111,03;113,28;110,49
AMZN;05/15/2023;111,2;53011150;111,15;112,29;109,25
AMZN;02/02/2023;112,91;158154200;110,24;114;108,88
AMZN;05/10/2023;110,19;78627620;108,1;110,67;108,05
AMZN;04/27/2023;109,82;149961200;108,16;110,86;106,8
AMZN;04/21/2023;106,96;86774190;106,1;108,15;105,08
AMZN;04/24/2023;106,21;69575610;107,65;109,23;105,07
AMZN;04/28/2023;105,45;130715900;107,73;109,48;104,33
AMZN;04/26/2023;104,98;73803790;105,04;106,62;104,1
AMZN;05/05/2023;105,65;56951740;104,27;105,76;103,55
AMZN;05/03/2023;103,65;65051930;103,73;105,96;103,28
AMZN;04/20/2023;103,81;57696870;103,53;105,25;103,21
AMZN;02/03/2023;103,39;144374800;105,26;108,78;102,52
AMZN;04/25/2023;102,57;65026820;104,91;105,45;102,45
AMZN;04/04/2023;103,95;48662500;102,75;104,2;102,11
AMZN;03/31/2023;103,29;56750320;102,16;103,49;101,95
AMZN;05/01/2023;102,05;74728100;104,95;105,23;101,82
AMZN;04/17/2023;102,74;39919460;103,16;103,73;101,59
AMZN;04/18/2023;102,3;39790520;103,95;104,2;101,52
AMZN;04/03/2023;102,41;41135730;102,3;103,29;101,43
AMZN;04/19/2023;104,3;58398890;101,58;105,12;101,39
AMZN;02/01/2023;105,15;80450120;102,53;106,24;101,24
AMZN;05/02/2023;103,63;73469350;101,47;103,9;101,15
AMZN;01/31/2023;103,13;66527250;101,15;1033,48;101,14
AMZN;04/14/2023;102,51;51450520;102,07;1032,01;101,11
AMZN;03/30/2023;102;53633400;101,55;103,04;101,01
AMZN;02/06/2023;102,18;81945200;102,92;1039,48;100,65
AMZN;04/10/2023;102,17;37261190;100,96;102,2;99,57
AMZN;01/27/2023;102,24;87775610;99,53;103,48;99,53
AMZN;01/30/2023;100,55;70691860;101,09;101,74;99,01
AMZN;04/11/2023;99,92;60417850;100,8;101;99,01
AMZN;04/13/2023;102,4;67925140;98,95;102,57;98,71
AMZN;03/22/2023;98,7;57475370;100,45;102,1;98,61
AMZN;03/29/2023;100,25;49783280;98,69;1004,21;98,56
AMZN;02/15/2023;101,16;48053880;99,09;101,17;98,45
AMZN;02/16/2023;98,15;56339170;99,21;100,63;98,1
AMZN;02/07/2023;102,11;119501300;101,17;102,41;98,08
AMZN;03/21/2023;100,61;58597280;98,14;100,84;98
AMZN;03/23/2023;98,71;57559310;100,43;101,06;97,62
AMZN;02/09/2023;98,24;64622490;101,32;101,78;97,57
AMZN;02/14/2023;99,7;56202900;98,41;1009,2;97,52
AMZN;03/27/2023;98,04;46721300;99,07;99,34;97,08
AMZN;01/26/2023;99,22;68523560;98,23;99,49;96,92
AMZN;02/13/2023;99,54;52841460;97,85;99,68;96,91
AMZN;03/24/2023;98,13;56144800;98,06;98,3;96,4
AMZN;03/28/2023;97,24;38720050;98,11;98,44;96,29
AMZN;02/10/2023;97,61;52740130;97,56;988,16;96,23
AMZN;01/24/2023;96,32;66929450;96,93;98,09;96
AMZN;01/23/2023;97,52;76501100;97,56;97,78;95,86
AMZN;01/17/2023;96,05;72755000;98,68;98,89;95,73
AMZN;03/20/2023;97,71;62388910;98,41;98,48;95,7
AMZN;02/17/2023;97,2;60029410;97,8;97,94;95,65
AMZN;03/16/2023;100,04;84558930;95,75;100,99;95,61
AMZN;01/18/2023;95,46;79570370;97,25;99,32;95,38
AMZN;02/22/2023;95,79;59534090;95,1;97,01;94,8
AMZN;02/21/2023;94,58;56580360;95,33;95,6;94,27
AMZN;01/13/2023;98,12;85549430;94,18;98,37;94,12
AMZN;03/06/2023;93,75;52112360;95,19;96,54;93,74
AMZN;02/23/2023;95,82;48466990;96,12;96,43;93,67
AMZN;01/12/2023;95,27;85254780;96,93;97,19;93,5
AMZN;02/27/2023;93,76;47470320;94,28;94,78;93,14
AMZN;03/15/2023;96,2;70731790;93,22;96,67;93,07
AMZN;02/28/2023;94,23;43959290;93,14;94,69;92,92
AMZN;01/19/2023;93,68;69002660;94,74;95,44;92,86
AMZN;03/07/2023;93,55;49100670;94,06;95,09;92,78
AMZN;03/14/2023;94,88;60912670;93,83;95,07;92,71
AMZN;03/03/2023;94,9;55759610;92,74;94,94;92,66
AMZN;03/08/2023;93,92;44899130;93,6;94,16;92,18
AMZN;03/09/2023;92,25;56218710;93,68;96,21;92,18
AMZN;03/01/2023;92,17;52299520;93,87;94,68;91,59
AMZN;01/25/2023;97,18;94261570;92,56;97,24;91,52
AMZN;01/11/2023;95,09;103126200;90,93;95,26;90,93
AMZN;12/13/2022;92,49;100212000;95,23;96,25;90,52
AMZN;03/02/2023;92,13;55574820;91,41;92,23;90,39
AMZN;12/14/2022;91,58;70298010;92,5;934,58;89,87
AMZN;03/13/2023;92,43;72397050;89,97;94,02;88,12
AMZN;12/12/2022;90,55;61999760;89,21;90,58;87,87
AMZN;12/15/2022;88,45;84802880;89,89;89,97;87,47
AMZN;01/10/2023;89,87;67756600;87,57;90,18;87,29
AMZN;01/09/2023;87,36;65266060;87,46;89,48;87,08
AMZN;12/16/2022;87,86;146144100;88,26;89,35;86,73
AMZN;12/21/2022;86,77;59267160;86,17;87,22;85,21
AMZN;12/19/2022;84,92;83531460;87,51;87,63;84,51
AMZN;12/20/2022;85,19;74348300;85,33;86,61;84,33
AMZN;01/04/2023;85,14;68885120;86,55;86,98;83,36
AMZN;01/05/2023;83,12;67930830;85,33;85,42;83,07
AMZN;12/27/2022;83,04;57284040;84,97;85,35;83
AMZN;12/29/2022;84,18;54995900;82,87;84,55;82,55
AMZN;12/30/2022;84;62401190;83,12;84,05;82,47
AMZN;12/22/2022;83,79;81431310;85,52;85,68;82,25
AMZN;12/28/2022;81,82;58228580;82,8;83,48;81,69
AMZN;01/06/2023;86,08;83303360;83,03;86,4;81,43
